contrast,energy,homogeneity,correlation,area,perimeter,circularity,label
98.65124292148971,0.6128458510059738,0.773530828675332,0.98324046578502,61181.0,1427.7341830730438,0.3771652914435402,1
296.1950308089843,0.4515236944814877,0.69770801361991,0.9622191736749856,32966.5,686.0559115409851,0.8801641666213497,1
269.4266865969108,0.41298509760598473,0.6865688692197713,0.9649534916938496,31528.0,666.6416983604431,0.8914999751240473,1
632.9567366789589,0.5072637948648975,0.6753564138044215,0.9626116340576036,52250.0,871.6366443634033,0.864221763103714,1
203.77330521876647,0.791744828050853,0.8563583041499213,0.9696498527739855,11082.5,541.9137760400772,0.4742280312478381,1
387.146925990676,0.9144242864598,0.9668537078493886,0.9523539269692215,68400.0,1050.0,0.779627891176569,1
50.456794609735795,0.5810977955341651,0.7655796940312839,0.9909602255057803,200962.0,1706.101717710495,0.8675888617091929,1
142.47500305772996,0.6092445220383528,0.741305655206591,0.9854477974128348,119181.0,1319.3666543960571,0.8603712348760539,1
75.63020784198113,0.45117089686251133,0.7032431662478897,0.9947778832063884,911898.5,3685.382147192955,0.8437063348615768,1
131.49222797927462,0.3412115126928181,0.6804597412657273,0.9583612389597387,35312.0,714.5828241109848,0.8690145210413774,1
173.5504881450488,0.4201932602623698,0.6411713581854365,0.9774877852823435,37673.5,1373.325021982193,0.25101470700188416,1
78.40130952380954,0.5513663171082674,0.7313062554779826,0.9797370528208651,24191.5,594.1147855520248,0.8612553653216424,1
44.792270233009766,0.5217924734380702,0.7796625749993039,0.9882713188378848,504306.5,2694.868303537369,0.8726283879048908,1
225.2471493165636,0.5540256126178764,0.7203861492738879,0.975898144842897,60129.5,2693.9869302511215,0.10411336604391071,1
90.8002927103856,0.4108814435121521,0.6691754905514119,0.9795407077906367,57075.5,900.5067019462585,0.8844752608748443,1
472.33535967578524,0.6880425450996961,0.767293439232569,0.924918451123752,5963.5,2689.398180961609,0.010360980921977578,1
